target,temperature,PSI,flow_rate_lfm,geophone,accelerometer
normal,222.5761911,3248.481328,64.51152398,0.648868402,5.764562749
normal,215.724383,3174.734598,71.20602029,0.578070664,6.60423877
normal,205.7508293,3292.848579,68.43760543,0.625193451,7.158673603
normal,213.0668177,3244.693324,69.70244501,0.599382846,7.671378547
normal,218.4354361,3211.999544,69.07264761,0.531836088,8.317845897
normal,212.9520925,3295.766742,67.12907456,0.470619979,9.225075767
normal,220.9261024,3234.649751,67.87673373,0.654826353,5.987311627
normal,212.8471323,3225.411552,68.71375382,0.585079591,8.147200897
normal,217.7805138,3245.309788,65.29240127,0.52520301,7.803232503
normal,216.1462248,3282.238462,67.60289976,0.463055018,6.84464277
normal,206.191187,3215.045633,65.16837718,0.625105226,9.384812448
normal,216.6382458,3273.543503,63.29171766,0.565576837,7.320750382
normal,218.0593112,3300.909242,68.32913847,0.51892462,7.972850429
normal,216.2540508,3277.817281,64.61707196,0.463973856,6.249723986
normal,218.3951058,3334.384469,70.44071652,0.539164628,7.997674866
normal,220.7968623,3280.175651,70.96036531,0.482407831,6.975301837
normal,213.9119761,3237.218905,68.21383397,0.577534357,7.331481343
normal,216.4985911,3215.600544,73.9097769,0.462967613,8.147806937
normal,212.2768593,3236.016819,66.75801149,0.539138459,9.366890772
normal,209.2365932,3250.108781,65.15362047,0.563439454,8.240493219
normal,219.7455935,3209.432651,65.71385916,0.500998188,7.608461016
normal,218.5017879,3293.688249,67.11018997,0.548410986,7.896221864
normal,208.5252006,3211.839623,67.56971966,0.598689954,8.301147755
normal,215.3012618,3265.92461,64.41967187,0.683659493,7.867429129
normal,221.4938639,3248.568296,66.67348386,0.685903798,6.105668603
normal,209.5923707,3256.801427,68.12114777,0.562925864,6.086820267
normal,206.2937704,3252.988944,67.02953852,0.510853636,7.961791498
normal,217.0541519,3258.499156,72.57615381,0.49084965,8.316735437
normal,218.7541339,3262.357381,63.09572724,0.493857135,7.334819855
normal,222.8893655,3269.296666,67.12314654,0.537630249,8.909120673
normal,224.4164856,3208.813057,69.25999826,0.425281222,7.348652544
normal,217.6233142,3319.996691,70.52540036,0.76511502,8.647754733
normal,211.0838646,3322.882053,64.20382234,0.507672059,9.101466299
normal,217.7209735,3211.773952,70.06063091,0.513820428,7.170902899
normal,221.9351695,3301.963047,64.50787704,0.577894941,7.804645002
normal,209.5330368,3245.666268,63.93591061,0.505947396,7.887282063
normal,217.3299313,3216.788446,66.39282883,0.626058717,8.588637461
normal,207.8226466,3268.488215,70.13948773,0.539304982,7.431924487
normal,206.4595814,3340.191544,67.47085035,0.511480692,7.698964131
normal,208.1378604,3240.502053,67.39971151,0.705402702,6.926177087
normal,214.4520719,3226.59403,67.9314791,0.514447397,9.459125647
normal,219.4105586,3282.819139,68.59632097,0.513460857,7.627121911
normal,218.2292611,3236.576446,71.68654358,0.690792488,7.440441039
normal,216.5504583,3252.45102,73.76014138,0.641918828,7.291265791
normal,212.9528047,3248.901351,68.98522162,0.578607293,7.09880919
normal,218.1470571,3251.472435,68.32651321,0.54221482,9.005056088
normal,218.3402383,3172.295686,70.30119509,0.5583594,7.683422903
normal,215.6494371,3228.177212,67.62521066,0.699192316,7.794616615
normal,215.8961129,3266.518503,65.61788767,0.503948913,6.87340757
normal,206.0617079,3229.480241,66.20979343,0.518655414,7.078182555
normal,216.405505,3279.770082,70.6240314,0.48936011,7.49326923
normal,209.3022983,3287.814747,65.74145909,0.560398977,7.193235231
normal,217.1185028,3286.321672,65.97925396,0.580523709,8.892705909
normal,216.0802401,3290.210274,67.55384155,0.585207409,6.990674935
normal,204.8779401,3241.291885,67.81694197,0.534444992,5.462770914
normal,211.7615316,3191.818632,69.93395967,0.641402241,7.53623091
normal,203.0554061,3310.356812,65.08564288,0.53900429,6.923127259
normal,215.610752,3243.509029,69.6521438,0.594447994,6.851786642
normal,225.5022815,3236.046436,69.23027438,0.52139512,7.116133894
normal,215.5205965,3260.857478,67.35308574,0.664714189,7.866702156
normal,214.0889961,3295.156079,74.2263158,0.575304412,5.582055183
normal,215.375086,3283.366684,64.94093398,0.531445349,9.130769725
normal,208.8652217,3186.53756,66.8400483,0.617022613,8.730776394
normal,223.0715501,3244.509097,65.5253504,0.580120522,6.14898127
normal,216.7531623,3219.802773,68.10980576,0.531323866,7.97309723
normal,215.7789245,3224.607761,67.87382881,0.54049247,6.996278584
normal,224.7130192,3233.068413,71.63388101,0.552876215,7.800170936
normal,201.5777158,3253.066521,68.34143986,0.520502367,6.587210901
normal,219.2183036,3273.681095,68.01258952,0.531241914,4.532469252
normal,218.4987166,3279.516371,66.85363118,0.546356889,8.361065794
normal,221.7747819,3226.858254,66.69752872,0.648263295,6.252481634
normal,212.0346519,3288.14525,68.15848556,0.57756703,7.156271493
normal,219.0910299,3266.981474,68.84748369,0.586453771,5.570728159
normal,209.6040567,3280.036803,71.32511101,0.410987148,6.474733858
normal,213.33538,3268.370325,69.68039481,0.676160917,7.291434434
normal,229.9704454,3260.132474,69.10045709,0.698615267,7.776934088
normal,224.8714514,3197.809193,64.30333973,0.532789474,9.601596169
normal,207.7820806,3297.000268,65.44576943,0.459157863,10.57855994
normal,220.853322,3210.378377,67.28929175,0.63562715,6.756720534
normal,212.2152996,3214.506387,64.44123166,0.550587036,8.449030376
normal,218.7058219,3247.726448,64.76380227,0.572421043,7.219468737
normal,211.7472467,3283.761369,70.37070147,0.626018191,8.044390641
normal,225.1462314,3186.878122,67.57077892,0.51197072,6.930647573
normal,215.4654012,3230.340237,68.56989949,0.555622803,7.431930684
normal,216.6301619,3228.470853,69.72890173,0.51458677,8.102222864
normal,218.2151958,3312.41003,67.09473976,0.567535899,6.493151675
normal,211.4382077,3295.67172,68.48439948,0.555211308,7.89941422
normal,209.942035,3232.608557,64.11264923,0.467692279,8.012438998
normal,216.1460834,3257.819015,69.25215391,0.538277585,7.642743364
normal,215.8414095,3222.663214,71.17610659,0.491971928,8.826153887
normal,211.4727495,3226.381022,66.51219501,0.544128976,10.10327664
normal,213.4434115,3231.924755,65.63932342,0.611217875,7.267091779
normal,212.8510757,3222.189574,68.8642169,0.59563153,10.60841154
normal,218.872865,3246.580464,64.53129834,0.559887279,7.516261904
normal,219.1302606,3222.854491,68.18457339,0.449204383,8.528686358
normal,234.3657525,3279.729803,72.18247332,0.542892575,7.672074598
normal,213.3486485,3240.585179,70.32188127,0.532713043,6.467416617
normal,218.4474784,3241.977957,70.57176923,0.530003548,9.608104147
normal,214.4387911,3185.194128,67.20852397,0.482317228,8.162634644
normal,214.1892058,3223.196437,69.21307356,0.532840794,7.181778834
normal,210.1790057,3266.713448,62.33080526,0.606002163,6.193150882
normal,211.618863,3232.705928,68.99311014,0.483666216,7.315755178
normal,206.7043715,3258.374543,63.69373026,0.595229293,6.4214498
normal,210.5774763,3222.479462,67.02505782,0.458618406,8.891140908
normal,213.6974841,3198.774995,71.2173187,0.574536693,7.386420259
normal,218.5563969,3260.307123,66.78934654,0.48539226,6.985735185
normal,215.7428867,3233.286561,63.13821968,0.533204546,7.599105494
normal,210.3764925,3296.144521,68.43701739,0.491217196,7.961819413
normal,212.8648182,3248.546522,67.05436622,0.545158778,9.207704308
normal,220.0220726,3287.988666,68.17809646,0.505727821,6.236646241
normal,212.9275804,3259.272917,65.36671502,0.520238055,10.15599765
normal,218.2803511,3220.242013,69.69327341,0.540904338,6.601409709
normal,214.0865657,3278.263066,69.3449472,0.563331683,8.455564336
normal,221.8140336,3238.242065,68.79571403,0.684327205,9.175110522
normal,219.5013831,3290.559513,64.8725433,0.545420983,10.11396575
normal,216.1162233,3274.461851,69.70745787,0.639692275,8.788002932
normal,216.5338843,3309.464507,61.75950099,0.452300074,8.062594599
normal,222.1373052,3233.146197,70.32701499,0.672171275,8.163177834
normal,207.3144674,3279.394475,70.54733334,0.622085894,7.481425093
normal,215.3386739,3217.012093,68.54931446,0.478813772,7.168406178
normal,219.9871878,3166.994295,68.28489213,0.609009273,8.474526864
normal,219.1502253,3255.063374,70.35540035,0.482557857,8.135540531
normal,217.7474874,3251.979055,67.30440231,0.442457368,7.320988846
normal,226.3991069,3208.763957,72.18030417,0.571232669,7.995008567
normal,215.423692,3235.522242,69.75840252,0.527456842,6.887450304
normal,221.7432087,3204.216817,64.17169825,0.498993563,5.748891881
normal,211.2303592,3330.686342,66.00440681,0.509495271,6.294159014
normal,221.9633317,3263.882985,69.28375286,0.474751809,8.193350897
normal,213.8533705,3287.275293,63.31088493,0.648069625,7.501689898
normal,215.061909,3242.878131,65.37173431,0.552584166,8.842641346
normal,204.0486627,3246.814822,69.64842261,0.582352996,9.373880621
normal,216.3069898,3189.653743,70.81708083,0.580873417,8.936874398
normal,216.7781623,3232.668344,67.02477286,0.577287185,7.365517975
normal,210.1270665,3166.008681,66.64569496,0.549786391,7.388941731
normal,216.8397968,3272.430514,68.89332176,0.55472293,8.792911017
normal,214.0618859,3266.820437,67.86348472,0.659262234,6.516052042
normal,213.9069627,3189.915667,72.77460594,0.569526578,8.050201766
normal,209.0498696,3270.465063,67.05538069,0.646098325,6.520125068
normal,213.8783505,3268.721427,66.34995704,0.703289537,7.992303446
normal,217.2402696,3250.482875,67.87400004,0.571255336,7.72529839
normal,215.6809452,3256.619561,69.82733424,0.535324887,7.641859645
normal,225.048419,3269.224829,70.289519,0.563399942,7.951532813
normal,215.0206697,3212.447318,68.72614692,0.542125362,8.27814099
normal,210.4535795,3169.140759,68.43149968,0.5541913,8.501486471
normal,212.3773553,3260.915852,71.64458928,0.610891843,8.234188418
normal,218.5179794,3235.960942,68.40870746,0.534705196,7.574885586
normal,218.4632741,3228.739092,61.07803508,0.669011437,6.582626502
normal,215.9508857,3258.644894,70.58742306,0.565179704,8.233476778
normal,213.0399936,3163.808645,69.21193809,0.514694475,8.141991332
normal,207.1378407,3240.940328,67.68711512,0.610972706,9.615089708
normal,219.5063735,3258.035452,69.75523773,0.409210076,8.039187271
normal,206.0695039,3247.80009,64.37227433,0.608123566,6.85845989
normal,215.4691785,3238.037113,66.83161019,0.504630956,7.834861952
normal,212.2208156,3241.938132,69.88279797,0.746207093,7.800726952
normal,209.1218832,3246.162294,69.9882722,0.612853431,8.927319321
normal,218.7475064,3281.198682,65.50189015,0.533268906,7.64048477
normal,206.3420183,3322.835738,66.82928291,0.558571583,9.334515527
normal,217.1094862,3211.668229,72.72174924,0.532889554,6.787882662
normal,214.0273741,3256.909464,65.05786237,0.531947309,6.501711028
normal,209.7543722,3253.317049,64.75890747,0.616395063,8.572847113
normal,212.1853711,3234.878424,68.12309622,0.598424927,6.783387277
normal,219.4087832,3222.262156,66.52251118,0.555826292,7.895708733
normal,214.2886819,3220.728838,71.49553613,0.6939864,7.198870391
normal,220.5855273,3236.304504,67.85319812,0.545142634,8.276162022
normal,212.9669456,3294.761139,67.22985012,0.575595468,7.17210182
normal,222.0283793,3197.025468,70.7262364,0.537243355,5.820154068
normal,205.9992366,3265.399682,70.02028629,0.533563325,6.93865619
normal,208.1934655,3197.758371,67.66124165,0.598974876,8.695572258
normal,218.8704167,3222.708236,69.19719075,0.596746295,7.873709758
normal,214.5843461,3190.396067,70.54639031,0.585870173,6.910344666
normal,220.6666334,3226.016089,70.6458889,0.468549848,7.478600166
normal,207.0273307,3287.398585,63.4461801,0.543490464,6.628670562
normal,213.4816621,3250.357336,69.09875336,0.722017158,5.497297466
normal,217.5376504,3220.911971,66.23173604,0.418747126,5.973376649
normal,223.0142605,3193.084203,68.36701684,0.460268641,7.196960693
normal,212.5272162,3223.981519,69.51473556,0.421698684,7.988349617
normal,207.7546223,3231.120036,64.05136005,0.444058484,8.193152359
normal,212.6761284,3302.021136,68.16928669,0.493657822,7.135496484
normal,213.743489,3209.179112,67.25914491,0.522799208,8.231696574
normal,218.1261051,3265.959701,71.34658916,0.719395248,5.370017339
normal,217.6894219,3260.536918,66.11977314,0.663363221,6.717039069
normal,219.0294882,3294.719204,71.87865407,0.565490525,6.590292286
normal,219.3329229,3293.560397,71.89896288,0.531896986,11.37971667
normal,211.3873772,3273.910614,68.68010109,0.542947957,6.762689739
normal,213.9404734,3258.540164,69.08174157,0.532970248,8.752364145
normal,214.1609256,3247.132222,66.17854101,0.563003437,8.077048285
normal,210.0946693,3291.613474,64.24619354,0.572161963,7.840256142
normal,217.8500521,3235.187255,66.44683801,0.514132678,8.3402338
normal,214.5584254,3217.076312,69.23842667,0.567689469,6.781289007
normal,225.3182869,3286.716441,74.16493356,0.392711249,6.669886193
normal,219.8033529,3263.174227,69.31772548,0.552699836,8.675368291
normal,214.2098667,3338.604872,66.6921043,0.527354541,7.079476507
normal,213.7011748,3260.661545,67.28798569,0.443222956,7.885289907
normal,209.8017233,3249.066485,67.26347828,0.642168852,6.524315168
normal,218.0035182,3260.474855,68.70727647,0.496911469,8.357885546
normal,211.5331928,3278.130108,69.660938,0.510218775,8.906963681
normal,214.8809681,3264.548204,70.90335739,0.598966742,8.851540396
normal,206.5955009,3230.902361,68.57914817,0.476588401,6.740185934
normal,215.9846002,3285.529151,68.59732273,0.512366903,6.086613927
normal,222.6117903,3235.983517,70.05896306,0.599634185,6.982398582
normal,222.3040905,3307.679997,71.04006198,0.585732087,9.61280779
normal,213.6030368,3256.892987,70.79392037,0.647540054,5.840977858
normal,210.1248244,3229.015978,73.04030431,0.571034765,6.25845432
normal,212.7396674,3248.105145,72.62759908,0.591885232,9.440258688
normal,211.7542656,3289.877114,66.48887021,0.629158598,5.583418696
normal,210.8466747,3278.666838,69.84253944,0.484494033,9.437306504
normal,218.9241937,3227.091111,66.92342867,0.597577262,10.15054164
normal,203.7859792,3287.760419,64.28074956,0.564714715,7.846599287
normal,211.7413088,3272.938639,70.70148328,0.675336066,9.943385271
normal,220.4161186,3287.769254,66.82825085,0.562655439,5.869163665
normal,217.9654107,3278.579726,64.24399706,0.623840147,7.557821789
normal,213.5024932,3234.475015,66.26556893,0.484699191,8.408042586
normal,215.4199773,3244.204604,68.80400376,0.658826911,8.280485042
normal,217.6693126,3311.416974,70.35083055,0.529409249,8.362027627
normal,220.7073291,3227.75879,61.65752124,0.479823076,8.563015941
normal,214.6185069,3249.832635,72.15809411,0.536503997,7.972496864
normal,219.3894166,3237.997479,66.86051749,0.449507325,7.695320259
normal,216.481211,3217.199428,67.43591912,0.516009706,8.1538031
normal,212.6546464,3247.59634,67.57342145,0.519514037,6.674423983
normal,198.5989959,3231.85543,68.03158128,0.473853816,6.729829204
normal,208.6965541,3226.169551,65.80475209,0.393090094,5.081469082
normal,220.0850583,3307.22139,67.25236368,0.622538788,7.413957169
normal,212.9126304,3273.605973,66.99737572,0.450771776,7.833817474
normal,211.1882261,3246.296415,68.18216804,0.466313846,6.231673046
normal,213.7082794,3250.882716,72.78192982,0.632758361,8.543814543
normal,216.662883,3257.157191,68.78360087,0.671098922,8.091936255
normal,211.9161536,3252.86168,70.40681371,0.703398774,7.208389254
normal,215.1105906,3255.429986,71.71742374,0.684161757,5.315028388
normal,219.7378386,3263.657856,65.9347586,0.585793078,6.637954976
normal,219.5182121,3222.345596,68.96814434,0.539732328,5.970483751
normal,218.392191,3281.813281,68.78753242,0.543538115,6.972178522
normal,215.8379102,3228.140122,64.96991238,0.622669596,8.422233755
normal,220.9576651,3291.40243,68.94687723,0.631291372,6.990408528
normal,217.9845198,3222.675028,69.3035102,0.462585232,8.881799015
normal,213.6906395,3259.673207,68.94899409,0.543681064,8.435122383
normal,211.0284687,3267.142693,69.20844656,0.497106146,7.979900014
normal,211.8201624,3277.801643,63.50373416,0.608214674,6.329354213
normal,226.8464328,3267.686577,67.45036298,0.515282212,8.166469959
normal,209.4427236,3236.589228,68.61159222,0.506361767,7.391997555
normal,222.1194894,3174.121034,68.81329087,0.440004872,6.631874955
normal,222.9418785,3269.889681,69.79837221,0.494263586,11.42781643
normal,204.6397929,3268.219912,68.99588646,0.573641128,7.009293511
normal,204.0801181,3215.46136,73.47779122,0.678116098,7.213154135
normal,222.5789474,3237.953699,70.53361354,0.621014439,7.081042597
normal,216.1708904,3233.905874,66.20123761,0.419983891,7.747181976
normal,218.4283248,3244.571761,68.04067655,0.598262749,8.770339325
normal,208.1647841,3268.587851,68.25186918,0.42467178,8.08590915
normal,218.3074887,3232.812228,67.95174261,0.548515749,8.336461757
normal,209.9160157,3233.797665,72.00834167,0.530564984,7.743642187
normal,211.7275614,3264.920842,66.37494295,0.646970753,7.003818233
normal,216.0917802,3191.081295,66.54525232,0.590016822,7.199747235
normal,209.4125595,3310.973515,67.90912729,0.545282677,8.876117948
normal,227.4235405,3230.861858,64.50002794,0.725138193,8.560275808
